WHO_REGION,UNICEF_REGION,WBINCOME_LONG_STATUS,WHO_LEGAL_STATUS_TITLE,DEVELOPMENT_STATUS,COVAX_STATUS,COUNTRYNAME,ISO_3_CODE,DATE,UNPOP,VACCINE_NAME,NUMBER_TARGET,N_VACC_LAST_DOSE,N_VACC_DOSE1,PARTIALLY_VACCINATED,NOT_VACCINATED,PERSONS_VACCINATED_1PLUS_DOSE_PER100,TOTAL_VACCINATIONS_PER100
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Costa Rica,CRI,2022-08,5180829,AstraZeneca - Vaxzevria,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Costa Rica,CRI,2022-08,5180829,Moderna - Spikevax,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Costa Rica,CRI,2022-08,5180829,Pfizer BioNTech - Comirnaty,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Dominican Republic,DOM,2022-07,11228821,AstraZeneca - Vaxzevria,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Dominican Republic,DOM,2022-07,11228821,Beijing CNBG - BBIBP-CorV,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Dominican Republic,DOM,2022-07,11228821,Pfizer BioNTech - Comirnaty,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Dominican Republic,DOM,2022-07,11228821,Sinovac - CoronaVac,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Ecuador,ECU,2022-08,18001000,AstraZeneca - Vaxzevria,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Ecuador,ECU,2022-08,18001000,CanSino - Convidecia,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Ecuador,ECU,2022-08,18001000,Pfizer BioNTech - Comirnaty,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Ecuador,ECU,2022-08,18001000,Sinovac - CoronaVac,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Guatemala,GTM,2022-08,17843908,AstraZeneca - Vaxzevria,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Guatemala,GTM,2022-08,17843908,Gamaleya - Gam-Covid-Vac,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Guatemala,GTM,2022-08,17843908,Moderna - Spikevax,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Guatemala,GTM,2022-08,17843908,Pfizer BioNTech - Comirnaty,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Jamaica,JAM,2022-09,2827377,AstraZeneca - Vaxzevria,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Jamaica,JAM,2022-09,2827377,Beijing CNBG - BBIBP-CorV,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Jamaica,JAM,2022-09,2827377,Janssen - Ad26.COV 2-S,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Jamaica,JAM,2022-09,2827377,Pfizer BioNTech - Comirnaty,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Mexico,MEX,2022-07,127504125,AstraZeneca - Vaxzevria,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Mexico,MEX,2022-07,127504125,CanSino - Convidecia,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Mexico,MEX,2022-07,127504125,Gamaleya - Gam-Covid-Vac,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Mexico,MEX,2022-07,127504125,Janssen - Ad26.COV 2-S,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Mexico,MEX,2022-07,127504125,Moderna - Spikevax,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Mexico,MEX,2022-07,127504125,Pfizer BioNTech - Comirnaty,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Mexico,MEX,2022-07,127504125,Sinovac - CoronaVac,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,AstraZeneca - Vaxzevria,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,Beijing CNBG - BBIBP-CorV,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,Bharat - Covaxin,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,Gamaleya - Sputnik-Light,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,Julphar - Hayat-Vax,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,Moderna - Spikevax,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,Pfizer BioNTech - Comirnaty,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Paraguay,PRY,2022-07,6780744,Sinovac - CoronaVac,,,,,,,
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Suriname,SUR,2021-09,612985,Moderna - Spikevax,,599,528,-71,,0.086135876081796,0.097718541236735
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Suriname,SUR,2021-09,612985,Beijing CNBG - BBIBP-CorV,,13522,3402,-10120,,0.554989110663393,2.205926735564492
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Suriname,SUR,2021-09,612985,Pfizer BioNTech - Comirnaty,,16936,13583,-3353,,2.215878039430002,2.762873479775198
AMR,LACRO,Upper middle income,Member State,Developing,Self-financing,Suriname,SUR,2021-09,612985,AstraZeneca - Vaxzevria,,164599,33977,-130622,,5.54287625308939,26.852043687855332
EMR,ESARO,Low income,Member State,Least developed,AMC,Somalia,SOM,2021-12,17065581,Beijing CNBG - BBIBP-CorV,,7480,15594,8114,,0.091376906534855,0.043830913228211
EMR,ESARO,Low income,Member State,Least developed,AMC,Somalia,SOM,2021-12,17065581,AstraZeneca - Vaxzevria,,297164,727769,430605,,4.264542765933372,1.741306082693581
EMR,ESARO,Low income,Member State,Least developed,AMC,Somalia,SOM,2021-12,17065581,Janssen - Ad26.COV 2-S,,539517,539517,0,,3.161433531035363,3.161433531035363
EMR,MENA,High income,Member State,Developing,Self-financing,Oman,OMN,2021-12,4520471,AstraZeneca - Vaxzevria,,1561966,1613756,51790,,35.69884642551628,34.55316934894616
EMR,MENA,High income,Member State,Developing,Self-financing,Oman,OMN,2021-12,4520471,Pfizer BioNTech - Comirnaty,,4194730,4351008,156278,,96.25120922133999,92.79409158912866
EMR,MENA,High income,Member State,Developing,Self-financing,Qatar,QAT,2022-09,2695122,AstraZeneca - Vaxzevria,,,,,,,
EMR,MENA,High income,Member State,Developing,Self-financing,Qatar,QAT,2022-09,2695122,Moderna - Spikevax,,,,,,,
EMR,MENA,High income,Member State,Developing,Self-financing,Qatar,QAT,2022-09,2695122,Pfizer BioNTech - Comirnaty,,,,,,,
EMR,MENA,High income,Member State,Developing,Self-financing,Saudi Arabia,SAU,2022-03,36408820,Moderna - Spikevax,,,,,,,
EMR,MENA,High income,Member State,Developing,Self-financing,Saudi Arabia,SAU,2022-03,36408820,Pfizer BioNTech - Comirnaty,,,,,,,
EMR,MENA,High income,Member State,Developing,Self-financing,Saudi Arabia,SAU,2022-03,36408820,SII - Covishield,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,AstraZeneca - Vaxzevria,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,Beijing CNBG - BBIBP-CorV,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,CIGB - CIGB-66,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,Finlay - Soberana-02,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,Gamaleya - Gam-Covid-Vac,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,Gamaleya - Sputnik-Light,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,Janssen - Ad26.COV 2-S,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,SII - Covishield,,,,,,,
EMR,MENA,Low income,Member State,Developing,AMC,Syrian Arab Republic,SYR,2022-05,22125249,Sinovac - CoronaVac,,,,,,,
EMR,MENA,Low income,Member State,Least developed,AMC,Sudan,SDN,2022-07,46874204,AstraZeneca - Vaxzevria,,,,,,,
EMR,MENA,Low income,Member State,Least developed,AMC,Sudan,SDN,2022-07,46874204,Beijing CNBG - BBIBP-CorV,,,,,,,
EMR,MENA,Low income,Member State,Least developed,AMC,Sudan,SDN,2022-07,46874204,Janssen - Ad26.COV 2-S,,,,,,,
EMR,MENA,Low income,Member State,Least developed,AMC,Sudan,SDN,2022-07,46874204,Pfizer BioNTech - Comirnaty,,,,,,,
EMR,MENA,Low income,Member State,Least developed,AMC,Yemen,YEM,2021-09,32981641,SII - Covishield,,15218,315187,299969,,0.955643777700449,0.046140821192008
EMR,MENA,Low income,Member State,Least developed,AMC,Yemen,YEM,2021-09,32981641,AstraZeneca - Vaxzevria,,94950,26994,-67956,,0.081845533398414,0.287887434103112
EMR,MENA,Low income,Member State,Least developed,AMC,Yemen,YEM,2021-09,32981641,Janssen - Ad26.COV 2-S,,122887,122887,0,,0.37259213390868,0.37259213390868
EMR,MENA,Lower middle income,Territory or Area,Developing,AMC,"occupied Palestinian territory, including east Jerusalem",PSE,2022-06,5250072,AstraZeneca - Vaxzevria,,,,,,,
EMR,MENA,Lower middle income,Territory or Area,Developing,AMC,"occupied Palestinian territory, including east Jerusalem",PSE,2022-06,5250072,Gamaleya - Gam-Covid-Vac,,,,,,,
EMR,MENA,Lower middle income,Territory or Area,Developing,AMC,"occupied Palestinian territory, including east Jerusalem",PSE,2022-06,5250072,Gamaleya - Sputnik-Light,,,,,,,
EMR,MENA,Lower middle income,Territory or Area,Developing,AMC,"occupied Palestinian territory, including east Jerusalem",PSE,2022-06,5250072,Moderna - Spikevax,,,,,,,
EMR,MENA,Lower middle income,Territory or Area,Developing,AMC,"occupied Palestinian territory, including east Jerusalem",PSE,2022-06,5250072,Pfizer BioNTech - Comirnaty,,,,,,,
EMR,MENA,Lower middle income,Territory or Area,Developing,AMC,"occupied Palestinian territory, including east Jerusalem",PSE,2022-06,5250072,Wuhan CNBG - Inactivated,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,AstraZeneca - Vaxzevria,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Baqiyatallah University - Noora,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Beijing CNBG - BBIBP-CorV,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Bharat - Covaxin,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Gamaleya - Gam-Covid-Vac,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,ODIR- Fakhravac (MIVAC),,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Pasteur Institute of Iran - Pasteurcovac,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Ravi - COV PARS,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Shifa - COVIran Barakat,,,,,,,
EMR,MENA,Lower middle income,Member State,Developing,Self-financing,Iran (Islamic Republic of),IRN,2022-09,88550570,Vaxine-SpikoGen,,,,,,,
EMR,MENA,Upper middle income,Member State,Developing,Self-financing,Iraq,IRQ,2022-04,44496122,AstraZeneca - Vaxzevria,,537993,592018,54025,,1.330493475363988,1.209078400135634
EMR,MENA,Upper middle income,Member State,Developing,Self-financing,Iraq,IRQ,2022-04,44496122,Beijing CNBG - BBIBP-CorV,,1259477,1754993,495516,,3.94414821138795,2.830532062996411
EMR,MENA,Upper middle income,Member State,Developing,Self-financing,Iraq,IRQ,2022-04,44496122,Pfizer BioNTech - Comirnaty,,5640738,8233187,2592449,,18.50315629753083,12.67692047410334
EMR,ROSA,Low income,Member State,Least developed,AMC,Afghanistan,AFG,2022-07,41128771,Beijing CNBG - BBIBP-CorV,,,,,,,
EMR,ROSA,Low income,Member State,Least developed,AMC,Afghanistan,AFG,2022-07,41128771,Bharat - Covaxin,,,,,,,
EMR,ROSA,Low income,Member State,Least developed,AMC,Afghanistan,AFG,2022-07,41128771,Janssen - Ad26.COV 2-S,,,,,,,
EMR,ROSA,Low income,Member State,Least developed,AMC,Afghanistan,AFG,2022-07,41128771,SII - Covishield,,,,,,,
EMR,ROSA,Lower middle income,Member State,Developing,AMC,Pakistan,PAK,2022-07,235824862,AstraZeneca - Vaxzevria,,,,,,,
EMR,ROSA,Lower middle income,Member State,Developing,AMC,Pakistan,PAK,2022-07,235824862,Beijing CNBG - BBIBP-CorV,,,,,,,
EMR,ROSA,Lower middle income,Member State,Developing,AMC,Pakistan,PAK,2022-07,235824862,CanSino - Convidecia,,,,,,,
EMR,ROSA,Lower middle income,Member State,Developing,AMC,Pakistan,PAK,2022-07,235824862,Gamaleya - Sputnik-Light,,,,,,,
EMR,ROSA,Lower middle income,Member State,Developing,AMC,Pakistan,PAK,2022-07,235824862,Moderna - Spikevax,,,,,,,
EMR,ROSA,Lower middle income,Member State,Developing,AMC,Pakistan,PAK,2022-07,235824862,Pfizer BioNTech - Comirnaty,,,,,,,
EMR,ROSA,Lower middle income,Member State,Developing,AMC,Pakistan,PAK,2022-07,235824862,Sinovac - CoronaVac,,,,,,,
EUR,,Upper middle income,Territory or Area,,AMC,Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,2022-10,1659714,AstraZeneca - Vaxzevria,,74111,86546,12435,,5.214512861854512,4.465287392888172
EUR,,Upper middle income,Territory or Area,,AMC,Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,2022-10,1659714,Pfizer BioNTech - Comirnaty,,730061,789184,59123,,47.54939706479551,43.98715682340451
EUR,CEE-CIS,High income,Member State,Developed economy,No,Croatia,HRV,2022-10,4030358,Novavax-NUVAXOVID,3360840,609,734,125,3360106,0.018211781682917,0.015110320224655
EUR,CEE-CIS,High income,Member State,Developed economy,No,Croatia,HRV,2022-10,4030358,Unknown Vaccine,3360840,8610,8954,344,3351886,0.222163887178261,0.213628665245122
EUR,CEE-CIS,High income,Member State,Developed economy,No,Croatia,HRV,2022-10,4030358,Moderna - Spikevax,3360840,191195,197053,5858,3163787,4.88921827788003,4.743871388100015
EUR,CEE-CIS,High income,Member State,Developed economy,No,Croatia,HRV,2022-10,4030358,Janssen - Ad26.COV 2-S,3360840,200632,199865,-767,3160975,4.958988754845103,4.978019322353002
EUR,CEE-CIS,High income,Member State,Developed economy,No,Croatia,HRV,2022-10,4030358,AstraZeneca - Vaxzevria,3360840,279747,288206,8459,3072634,7.150878408320055,6.940996308516514
EUR,CEE-CIS,High income,Member State,Developed economy,No,Croatia,HRV,2022-10,4030358,Pfizer BioNTech - Comirnaty,3360840,1532699,1587333,54634,1773507,39.38441696742572,38.028855004940006
EUR,CEE-CIS,High income,Member State,Developed economy,No,Romania,ROU,2022-10,19659267,AstraZeneca - Vaxzevria,14962102,418229,434060,15831,14528042,2.207915483318885,2.127388574558756
EUR,CEE-CIS,High income,Member State,Developed economy,No,Romania,ROU,2022-10,19659267,Janssen - Ad26.COV 2-S,14962102,2018469,2018469,0,12943633,10.26726479680041,10.26726479680041
EUR,CEE-CIS,High income,Member State,Developed economy,No,Romania,ROU,2022-10,19659267,Moderna - Spikevax,16622113,406639,406958,319,16215155,2.070056833756823,2.068434189331678
EUR,CEE-CIS,High income,Member State,Developed economy,No,Romania,ROU,2022-10,19659267,Pfizer BioNTech - Comirnaty,16622113,5033969,5053939,19970,11568174,25.707667534094735,25.606086941084833
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10,6630623,Sinovac - CoronaVac,2369189,0,0,0,2369189,0,0
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10,6630623,RIBSP - QazVac,2369189,4314,4915,601,2364274,0.074125764652884,0.065061759656672
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10,6630623,Moderna - Spikevax,2369189,23074,33869,10795,2335320,0.510796647615164,0.347991433082532
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10,6630623,Gamaleya - Gam-Covid-Vac,2369189,55747,59699,3952,2309490,0.900352802444054,0.840750559939843
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10,6630623,AstraZeneca - Vaxzevria,2369189,64133,79252,15119,2289937,1.195242136372404,0.967224346792149
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10,6630623,Pfizer BioNTech - Comirnaty,2369189,114409,132257,17848,2236932,1.994639116113222,1.725463806342179
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Kyrgyzstan,KGZ,2022-10,6630623,Beijing CNBG - BBIBP-CorV,2369189,1038058,1158219,120161,1210970,17.467725129297804,15.655512310080065
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10,9952787,Gamaleya - Sputnik-Light,,0,0,0,,0,0
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10,9952787,Gamaleya - Gam-Covid-Vac,,47596,48654,1058,,0.488847998053209,0.47821780974515
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10,9952787,Pfizer BioNTech - Comirnaty,,364659,358125,-6534,,3.598238362782204,3.663888315905886
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10,9952787,AstraZeneca - Vaxzevria,,1036562,969140,-67422,,9.737373059425463,10.414791354421633
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10,9952787,Moderna - Spikevax,,1245834,1300745,54911,,13.069153393918707,12.517438582780883
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10,9952787,Sinovac - CoronaVac,,2405727,2446153,40426,,24.57756807213899,24.171390385426715
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Tajikistan,TJK,2022-10,9952787,SII - Covishield,0,20184,160046,139862,,1.608052096362557,0.202797467684177
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-10,39701739,Janssen - Ad26.COV 2-S,,497,497,0,,0.001251834334007,0.001251834334007
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-10,39701739,Moderna - Spikevax,,1438444,1544380,105936,,3.88995555081353,3.623125929068246
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-10,39701739,AstraZeneca - Vaxzevria,,1862899,1674656,-188243,,4.218092310767546,4.692235269593606
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-10,39701739,Sinovac - CoronaVac,0,4761591,5032042,270451,,12.674613572972207,11.993406636419628
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-10,39701739,Pfizer BioNTech - Comirnaty,0,6993773,6931206,-62567,,17.458192448446653,17.615785041556997
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Ukraine,UKR,2022-10,39701739,SII - Covishield,34198849,11700,488021,476321,33710828,1.229218196210498,0.029469741866975
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Uzbekistan,UZB,2022-10,34627652,Gamaleya - Sputnik-Light,,0,162831,162831,,0.470234019909869,0
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Uzbekistan,UZB,2022-10,34627652,Gamaleya - Gam-Covid-Vac,,460702,1189364,728662,,3.434723209070023,1.330445390868546
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Uzbekistan,UZB,2022-10,34627652,Sinovac - CoronaVac,,914307,1094546,180239,,3.160901582353895,2.640395600602663
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Uzbekistan,UZB,2022-10,34627652,SII - Covishield,,1014983,1035443,20460,,2.990220070364575,2.931134343154425
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Uzbekistan,UZB,2022-10,34627652,Pfizer BioNTech - Comirnaty,,2214659,2319552,104893,,6.698554091972508,6.395637220796836
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Uzbekistan,UZB,2022-10,34627652,Anhui ZL - Zifivax,,10026342,12703164,2676822,,36.68502848532727,28.954726702232076
EUR,CEE-CIS,Lower middle income,Member State,Economy in transition,AMC,Uzbekistan,UZB,2022-10,34627652,Moderna - Spikevax,2257600,1683815,1538380,-145435,719220,4.4426344587268,4.862631171180766
EUR,CEE-CIS,Upper middle income,Member State,Developed economy,No,Bulgaria,BGR,2022-10,6781953,Moderna - Spikevax,0,193225,196344,3119,,2.895095262382385,2.849105560006093
EUR,CEE-CIS,Upper middle income,Member State,Developed economy,No,Bulgaria,BGR,2022-10,6781953,AstraZeneca - Vaxzevria,0,230362,248162,17800,,3.659152459475906,3.396691189101428
EUR,CEE-CIS,Upper middle income,Member State,Developed economy,No,Bulgaria,BGR,2022-10,6781953,Janssen - Ad26.COV 2-S,0,512745,512745,0,,7.560432813379863,7.560432813379863
EUR,CEE-CIS,Upper middle income,Member State,Developed economy,No,Bulgaria,BGR,2022-10,6781953,Pfizer BioNTech - Comirnaty,0,1110033,1116435,6402,,16.461851033175844,16.367453445932167
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,Unknown Vaccine,,0,0,0,,0,0
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,Moderna - Spikevax,0,21555,25748,4193,,0.786679849287931,0.658570924009684
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,Beijing CNBG - BBIBP-CorV,0,45522,47234,1712,,1.44314261306766,1.390835796927341
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,Sinovac - CoronaVac,0,58259,60295,2036,,1.84219595746527,1.779989954158209
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,Gamaleya - Gam-Covid-Vac,0,112051,114041,1990,,3.484300011365733,3.423499448211975
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,Pfizer BioNTech - Comirnaty,0,241171,249550,8379,,7.6245128316686,7.368508852439783
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,AstraZeneca - Vaxzevria,0,285826,297214,11388,,9.080793254864963,8.732855157782044
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,AMC,Republic of Moldova,MDA,2022-10,3272996,Janssen - Ad26.COV 2-S,0,301421,301421,0,,9.20932992279856,9.20932992279856
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Belarus,BLR,2022-10,9534954,Gamaleya - Sputnik-Light,9255524,331532,331532,0,8923992,3.477017298667618,3.477017298667618
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Belarus,BLR,2022-10,9534954,Gamaleya - Gam-Covid-Vac,9255524,3298549,3960796,662247,5294728,41.53974943140785,34.59428330750206
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Belarus,BLR,2022-10,9534954,Chumakov - Covi-Vac,9349645,192473,138588,-53885,9211057,1.453473189278102,2.018604389701303
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Belarus,BLR,2022-10,9534954,Beijing CNBG - BBIBP-CorV,9349645,2463758,1963686,-500072,7385959,20.594603812456775,25.839222716753536
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Kazakhstan,KAZ,2022-10,19397998,Sinovac - CoronaVac,,260919,269065,8146,,1.38707613022746,1.34508210589567
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Kazakhstan,KAZ,2022-10,19397998,RIBSP - QazVac,,804044,839349,35305,,4.32698776440744,4.14498444633307
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Kazakhstan,KAZ,2022-10,19397998,Julphar - Hayat-Vax,,2130256,2116591,-13665,,10.911388896936684,10.98183431094281
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Kazakhstan,KAZ,2022-10,19397998,Pfizer BioNTech - Comirnaty,,3505998,2748384,-757614,,14.168389954468497,18.074019803486937
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Kazakhstan,KAZ,2022-10,19397998,Gamaleya - Gam-Covid-Vac,,6308672,6375317,66645,,32.86585038311686,32.52228400064791
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,North Macedonia,MKD,2022-10,2093599,Moderna - Spikevax,,7,7,0,,0.00033435247151,0.00033435247151
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,North Macedonia,MKD,2022-10,2093599,Gamaleya - Gam-Covid-Vac,,22573,22892,319,,1.093428111113924,1.078191191340844
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,North Macedonia,MKD,2022-10,2093599,AstraZeneca - Vaxzevria,,64061,66015,1954,,3.153182629529342,3.05985052533938
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,North Macedonia,MKD,2022-10,2093599,Beijing CNBG - BBIBP-CorV,,149571,150467,896,,7.187001904376148,7.144204788022921
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,North Macedonia,MKD,2022-10,2093599,Sinovac - CoronaVac,,245063,251298,6235,,12.003158197916601,11.705345675079133
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,North Macedonia,MKD,2022-10,2093599,Pfizer BioNTech - Comirnaty,,352916,360578,7662,,17.22287792456913,16.856905262182494
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2021-12,6341855,SRCVB - EpiVacCorona,0,117,150,33,,0.002365238561903,0.001844886078285
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2021-12,6341855,AstraZeneca - Vaxzevria,0,449,450,1,,0.00709571568571,0.007079947428631
